IR_Wavelength_1,IR_Wavelength_2,IR_Wavelength_3,IR_Wavelength_4,IR_Wavelength_5,IR_Wavelength_6,IR_Wavelength_7,IR_Wavelength_8,Material_Type
1370796,2830946,6024733,8396110,8396110,8396110,6888474,3872926,ALU
1591747,3636644,7691784,8389403,8395540,8388569,5451512,3751872,ALU
1265671,3184437,6784378,8394174,8394551,8394551,5294022,3916506,ALU
968863,2809816,5548295,8366870,8403041,8380714,5067139,3399471,ALU
1508487,2935155,6325112,8378860,8396413,8396413,7058533,3961942,ALU
1285734,3215961,6947478,8394726,8394726,8394726,5302903,3832008,ALU
771988,2712284,5467516,8383579,8404249,8357809,4969515,3533270,ALU
879053,2930158,5736713,8399348,8381073,8399348,5003469,4275582,ALU
1294211,3216694,6972156,8375082,8395584,8377536,5366998,3838679,ALU
1276189,3160462,6925603,8394699,8394699,8394699,5324757,3835868,ALU
1522299,3544276,7512238,8396748,8378550,8394824,5375394,3789675,ALU
1327632,3268601,6964960,8394248,8371669,8394248,5325643,3827160,ALU
1718513,3652174,7745576,8371683,8394282,8393105,5001538,3574301,ALU
1709039,3713774,7688128,8386699,8380375,8385305,5161505,3649614,ALU
1322021,3230427,7045069,8372178,8395287,8395287,5355331,3832323,ALU
1229284,3127585,6880430,8395564,8395564,8395564,5170697,3829439,ALU
1326423,3266736,6951421,8391878,8374241,8391497,5348055,3828481,ALU
1309483,3232147,7011011,8383052,8384837,8394575,5313149,3832295,ALU
1403524,2872515,6075900,8398539,8387077,8398539,6865335,3893943,ALU
841381,2902984,5663919,8399693,8381731,8399660,5023218,3856818,ALU
872225,2771031,5520505,8382230,8402084,8381314,5060024,3492925,ALU
1243982,3124813,6634676,8390979,8390979,8390979,4996291,6012679,ALU
785588,2722896,5480298,8383520,8404086,8360977,4984214,3528978,ALU
1524824,2988027,6292814,8389881,8369158,8389881,7095192,3986932,ALU
1533904,2904990,6218790,8389291,8389291,8389291,6920028,3820896,ALU
1327036,3268044,7045751,8375132,8395442,8376727,5351744,3831603,ALU
1537530,2938083,6269059,8388805,8388805,8388805,6933397,3840114,ALU
1443076,3331458,6804434,8373803,8387232,8387232,4946431,6607468,ALU
820815,2888298,5608705,8400764,8401724,8398860,4923548,3555996,ALU
1492369,2907198,6278834,8379353,8396113,8399403,7053562,3972833,ALU
1219627,3115694,6870907,8395353,8395353,8395353,5154403,3829109,ALU
1522625,2983573,6285824,8389696,8368671,8390271,7103527,3993380,ALU
1497831,2910481,6304383,8376456,8398870,8398870,7083539,3981814,ALU
1263042,3182064,6797103,8394943,8394943,8394943,5301424,3838129,ALU
1722891,3651378,7743807,8371536,8394241,8393966,4982365,3566231,ALU
1238021,3173269,6841195,8396353,8396353,8396353,5278811,3839096,ALU
801852,2735587,5495585,8383451,8403891,8364765,5001792,3523844,ALU
1431502,3450488,7330344,8395123,8376519,8395042,5347089,3805385,ALU
1502118,2918013,6192603,8394666,8382485,8394666,6882182,3863860,ALU
1666083,3661702,7766757,8373442,8394777,8382794,5231142,3670952,ALU
1285012,3198969,6914670,8396489,8396489,8396489,5279206,3832803,ALU
1297697,3215490,6986985,8374231,8395493,8383989,5362293,3837774,ALU
1263060,3183677,6799353,8394773,8394773,8394773,5305419,3838439,ALU
755067,2763315,5473008,8391645,8395367,8367216,4883528,3555349,ALU
1484694,2930535,6194563,8395261,8381182,8394979,6875580,3889497,ALU
1579153,3617675,7642856,8395725,8394588,8395725,5443011,3747651,ALU
1687312,3650273,7726014,8372730,8394681,8387102,5126663,3633419,ALU
1303198,3230459,6979189,8394264,8390638,8394264,5238739,3812812,ALU
1274715,3156577,6918484,8394687,8394687,8394687,5324510,3836003,ALU
1699602,3467106,6590431,8384683,8369416,8388005,5151162,4523053,ALU
1369770,3344497,7158231,8383046,8388257,8381296,5349679,3821038,ALU
1516024,3387914,6782642,8364875,8383620,8383620,4769254,8039867,ALU
1751141,3708028,7771306,8373531,8394437,8394437,4977475,3563968,ALU
1533878,3556628,7532586,8395240,8394074,8395240,5427109,3791421,ALU
1002027,2810042,5531395,8360501,8402993,8379714,5056253,3358605,ALU
826594,2904538,5590031,8402068,8390027,8402068,4890980,3555978,ALU
1493842,3497767,7423097,8395549,8395549,8385045,5427567,3772120,ALU
1667743,3440940,6603767,8389764,8370725,8389764,5240088,3837709,ALU
1283298,3198115,6939332,8394813,8394813,8394813,5320339,3835668,ALU
1282171,3215403,6960813,8393823,8392148,8393823,5212050,3811135,ALU
1007360,2811794,5531995,8359621,8403008,8379667,5056056,3353439,ALU
1550516,3577440,7570676,8395321,8395321,8395321,5435908,3779275,ALU
1721745,3725410,7790764,8375090,8394804,8387665,5129362,3627864,ALU
909504,2867492,5584892,8382996,8402176,8392676,4977205,3464562,ALU
949153,2792675,5525446,8369223,8402835,8380177,5058200,3409826,ALU
1297429,3214577,6987911,8381043,8395159,8395159,5340568,3835954,ALU
1287119,3216646,6947113,8393562,8394922,8393370,5321731,3835826,ALU
838434,2882471,5569388,8398020,8386718,8397880,4916615,3543131,ALU
1288428,3222241,6969873,8393816,8388712,8393816,5223089,3814360,ALU
1683768,3461463,6612262,8382580,8370772,8387554,5113430,4863713,ALU
1611007,3660590,7741762,8375290,8395450,8372159,5455424,3774831,ALU
1276590,3162582,6926376,8394705,8394705,8394705,5324509,3835857,ALU
1306377,3228118,6928461,8394606,8393627,8394606,5314157,3835680,ALU
1286371,3176747,6861236,8388460,8392805,8392805,5066768,4726833,ALU
1006304,2811447,5531877,8359795,8403005,8379677,5056095,3354461,ALU
1466913,2913534,6219214,8383255,8398840,8381885,6954165,3870097,ALU
1532649,2960493,6334389,8380804,8397029,8379379,7019186,3890946,ALU
1274422,3208177,6947799,8394123,8394123,8394123,5212441,3812332,ALU
1751597,3740366,7791540,8375060,8394675,8391858,5037830,3589267,ALU
1474896,3497974,7421253,8396189,8376291,8396189,5356916,3799829,ALU
1321739,2812557,5974020,8397400,8398731,8397283,6883229,3891311,ALU
1672308,3660571,7764242,8373233,8394719,8384018,5203880,3659476,ALU
1329821,3276270,7047916,8375634,8395474,8372857,5352243,3831091,ALU
873138,2768280,5518003,8381811,8402617,8380881,5061521,3483936,ALU
1304893,3214375,7014932,8372704,8395331,8395331,5354099,3835958,ALU
1522512,2967628,6352394,8382023,8393180,8393180,7025621,3935787,ALU
826388,2899244,5618159,8401571,8401443,8401571,4924525,3556046,ALU
1448048,2904918,6134171,8398454,8381640,8398454,6860071,3894247,ALU
1544288,3575514,7577436,8393099,8379958,8392628,5386083,3788882,ALU
1284681,3199190,6915963,8396397,8396397,8396397,5274728,3831600,ALU
727707,2707971,5435969,8387532,8400502,8353778,4889783,3555127,ALU
1271896,3203799,6857561,8392255,8395094,8395094,5197927,4424460,ALU
1284964,3206938,6942549,8394839,8394839,8394839,5319304,3835621,ALU
1744350,3693673,7764231,8373016,8394384,8394384,4977232,3563917,ALU
827887,2908381,5579138,8402258,8381786,8402258,4881099,3585336,ALU
861185,2828990,5583900,8389137,8402518,8388723,5032198,3518141,ALU
858128,2853642,5619704,8392120,8391442,8391821,5051052,3693646,ALU
750606,2681872,5421905,8379789,8404786,8347210,4918224,3522485,ALU
718639,2688585,5429763,8386070,8404635,8349239,4899015,3555068,ALU
1254592,3162248,6897369,8395716,8395716,8395716,5300016,3837385,ALU
1545500,2965663,6329248,8389055,8389055,8389055,6842517,3834434,ALU
1541373,2973144,6322319,8388290,8388290,8388290,6947560,3860476,ALU
1099346,3046287,6109060,8392161,8384195,8392161,4913486,6481094,ALU
872782,2767513,5516717,8381785,8402612,8380787,5060766,3483676,ALU
1574699,3379174,6625510,8390858,8376033,8390858,5252674,3838292,ALU
1516218,2959202,6311898,8380948,8396529,8379579,6973077,3869456,ALU
990729,2806331,5530124,8362365,8402959,8379813,5056669,3369550,ALU
1283735,3200429,6940176,8394820,8394820,8394820,5320068,3835655,ALU
1542346,3016695,6377582,8388029,8383698,8388029,6994751,3910390,ALU
868655,2779997,5526402,8383636,8402511,8382786,5048245,3490367,ALU
828636,2894647,5616226,8400762,8401627,8400735,4931826,3553595,ALU
1285020,3182728,6942676,8394563,8394563,8394563,5289104,3825640,ALU
1277578,3167818,6928286,8394721,8394721,8394721,5323894,3835829,ALU
1533303,2906635,6219050,8389345,8388454,8389345,6926778,3826913,ALU
1533243,3558000,7537221,8396295,8382917,8396295,5391035,3792405,ALU
866880,2763723,5512756,8381857,8402698,8379430,5055003,3486158,ALU
1286724,3216531,6945979,8394871,8394871,8394871,5318120,3835573,ALU
1268939,3139101,6423763,8387176,8387176,8387176,4876038,7882225,ALU
1443152,3444290,7320812,8395803,8387252,8384162,5390224,3776191,ALU
1330144,3272231,6949710,8394424,8371803,8394424,5343566,3827118,ALU
1313155,3244331,7009687,8389747,8378025,8394083,5286625,3829770,ALU
1452180,3313987,6797455,8392652,8384387,8392652,5284272,3836498,ALU
1742937,3735706,7687849,8390494,8375249,8389838,5064980,3604848,ALU
1309901,3227783,7006794,8373999,8395478,8382721,5364119,3835216,ALU
1652269,3691593,7763626,8379727,8389313,8377662,5344135,3718557,ALU
1304951,3239896,6947592,8394682,8385205,8394682,5328812,3832028,ALU
1497481,2909672,6303703,8376378,8398950,8398950,7084360,3982466,ALU
1528571,2978087,6353018,8383184,8394702,8382172,6887594,3857895,ALU
1238746,3119773,6344679,8387613,8386171,8387613,4856545,7876729,ALU
1487288,2915913,6236301,8387237,8388499,8398985,6971871,3940383,ALU
1399617,3302795,6837043,8378170,8389439,8389439,4988149,6162335,ALU
860848,2845629,5612523,8390890,8393019,8390548,5055573,3667147,ALU
1235056,3140013,6838061,8395130,8395130,8395130,5210836,3832742,ALU
1772895,3754754,7696862,8392199,8372810,8393933,4979074,3564966,ALU
873778,2771783,5524444,8381983,8402664,8381094,5064481,3486014,ALU
1328777,3270071,6950741,8392975,8372790,8392760,5346540,3827745,ALU
1530449,2904848,6213814,8389870,8388608,8389870,6915507,3824479,ALU
811214,2869533,5591891,8399384,8401998,8394198,4921243,3555909,ALU
835298,2906103,5653736,8400929,8387007,8400929,4990455,3778197,ALU
1326004,3269562,7037036,8382082,8387807,8380293,5322610,3829796,ALU
1535834,3000699,6368072,8385152,8390796,8384656,6969975,3882664,ALU
1492923,2906246,6283476,8378492,8396944,8399448,7062478,3976375,ALU
1402216,3269923,6712416,8393002,8386316,8393002,5280890,3838540,ALU
1307252,3220839,7005324,8375387,8392345,8395220,5352866,3835035,ALU
1444073,3443080,7318903,8395813,8388457,8382932,5394834,3773162,ALU
1503364,2959098,6235009,8393897,8372440,8393897,6989547,3947790,ALU
1293580,3216912,6969469,8375236,8395600,8376366,5367851,3838843,ALU
1496375,2936358,6241453,8387299,8389968,8386299,6924639,3876863,ALU
1272077,3192077,6902526,8396637,8396637,8396637,5276009,3834229,ALU
1290936,3208990,6936459,8395699,8395699,8395699,5260298,3823743,ALU
1547864,2997609,6337313,8389696,8371892,8389696,7128966,3998445,ALU
1512824,2955486,6287908,8382534,8389411,8381335,7013903,3903611,ALU
1273317,3207262,6945778,8394193,8394193,8394193,5213803,3812985,ALU
1504158,2960152,6237020,8393743,8372259,8393743,6994096,3949610,ALU
1568721,3602770,7616044,8395516,8395516,8395516,5442510,3759476,ALU
1538061,2994786,6382874,8385027,8392759,8384347,6847162,3855020,ALU
1545239,3020595,6395006,8387167,8388047,8387090,6968488,3888997,ALU
837125,2907520,5660969,8400799,8384022,8400799,5003899,3823745,ALU
1463405,3456086,7345768,8396037,8392611,8379021,5414208,3761133,ALU
1321921,3252794,6972242,8386730,8379553,8394735,5347915,3830115,ALU
1594093,3629566,7658465,8394351,8395591,8395591,5417623,3733448,ALU
1279778,3212487,6956888,8393843,8393843,8393843,5207432,3809554,ALU
1318382,3255837,6998098,8393899,8373364,8393899,5284136,3827980,ALU
888616,2881934,5559515,8388317,8388258,8395535,4923455,3487744,ALU
1302946,3213677,7009316,8372951,8395356,8393707,5355208,3836412,ALU
1359681,2838948,6038102,8393703,8398759,8393259,6901768,3885767,ALU
1264573,3160470,6611015,8391122,8391122,8391122,5098653,5779238,ALU
1493453,2902549,6295972,8375901,8399588,8399588,7089482,3987041,ALU
982690,2839584,5555333,8366646,8402714,8384849,5023272,3384008,ALU
1651604,3664333,7772606,8373927,8394914,8379947,5294547,3697642,ALU
1285999,3208778,6932156,8395586,8395586,8395586,5300910,3834344,ALU
1496687,2950244,6218108,8395187,8373957,8395187,6951301,3932487,ALU
1508498,3533187,7489916,8396587,8376577,8396587,5365197,3795841,ALU
1692266,3650388,7728330,8372564,8394620,8388058,5106513,3624071,ALU
1273538,3156194,6921617,8394771,8394771,8394771,5323194,3836019,ALU
1527535,2952215,6257435,8389747,8376588,8389747,7029032,3923132,ALU
1352840,2834190,6026548,8394370,8398754,8393984,6898426,3886766,ALU
1544412,3000878,6364447,8387883,8387883,8387883,6958764,3876582,ALU
1565951,3601028,7630250,8388176,8395232,8387217,5442256,3782537,ALU
1331081,3239673,7059543,8372026,8395277,8394173,5356819,3830428,ALU
1312571,3242394,7009897,8388682,8379108,8394161,5290841,3830172,ALU
1448944,3470777,7368223,8395882,8376070,8395882,5350520,3802909,ALU
1575362,3032478,6464732,8388690,8388690,8388690,6856294,3882399,ALU
1321583,3260254,6986631,8394020,8372777,8394020,5298499,3827696,ALU
1331115,2819817,5981136,8398677,8395920,8398677,6873896,3893448,ALU
871715,2773167,5522809,8382514,8401750,8381613,5059401,3498871,ALU
1548725,3025043,6407310,8387748,8387748,8387748,6934196,3883315,ALU
1531367,2903321,6221213,8388497,8389936,8389936,6929707,3830051,ALU
1636678,3044726,6536153,8388346,8388346,8388346,7170279,3996218,ALU
861057,2781787,5551232,8383196,8403182,8378557,5065783,3505156,ALU
1549303,3025299,6409733,8387818,8387818,8387818,6922956,3881051,ALU
871704,2790095,5561238,8383151,8403054,8381038,5077290,3501796,ALU
1486829,2916700,6232457,8387950,8387811,8398947,6964490,3937451,ALU
1769011,3745803,7789923,8374885,8394575,8394575,4978115,3564101,ALU
873265,2768976,5519283,8381846,8402626,8380923,5062108,3484349,ALU
1260315,3194823,6859421,8393532,8395607,8395607,5216948,4266885,ALU
1289114,3183620,6967080,8384047,8394999,8394999,5339233,3836035,ALU
1268807,3139750,6429450,8387296,8387296,8387296,4882799,7818356,ALU
871870,2811782,5583003,8385608,8402780,8385077,5082650,3550592,ALU
1578090,3615805,7639391,8395616,8395616,8395616,5445907,3749288,ALU
1553774,3581973,7578796,8395356,8395356,8395356,5437090,3775732,ALU
1353298,3283612,7119178,8376595,8391411,8395349,5354300,3824923,ALU
1280662,3208089,6908206,8394844,8394844,8394844,5314881,3836310,ALU
1309349,3245541,6947962,8394637,8382865,8394637,5331388,3831171,ALU
1428464,2890666,6108541,8398492,8384031,8398492,6862386,3894114,ALU
1478489,3363928,6824372,8369472,8385947,8385947,4858603,7235533,ALU
782080,2817958,5509579,8395706,8390297,8380484,4877351,3555567,ALU
1670285,3660938,7765059,8373301,8394738,8383620,5212739,3663205,ALU
1595739,3632956,7662865,8378977,8395573,8376033,5446062,3784381,ALU
1389991,2839473,6047297,8395309,8395309,8395309,6892112,3866683,ALU
1265642,3155240,6565179,8390156,8390156,8390156,5044161,6294009,ALU
826642,2905775,5583454,8402184,8387358,8402184,4883136,3555962,ALU
1481390,3504779,7434523,8396266,8376346,8396266,5358516,3799059,ALU
1519030,2973276,6286493,8386974,8376690,8386485,7067104,3956797,ALU
1498409,2913952,6295715,8376706,8399395,8393518,7058846,3953671,ALU
1281706,3184092,6917236,8395909,8395909,8395909,5294080,3833797,ALU
1551146,3026114,6417456,8388038,8388038,8388038,6887116,3873832,ALU
1246967,3179511,6880402,8396847,8396847,8396847,5271683,3837142,ALU
1597149,3645191,7715544,8385894,8395474,8384593,5453837,3755777,ALU
1287630,3217507,6962832,8394043,8394043,8394043,5216607,3809483,ALU
826525,2902776,5599392,8401902,8393826,8401902,4902144,3556000,ALU
1544264,3568741,7555096,8395255,8395255,8395255,5433641,3786075,ALU
1330629,3272737,6954222,8394361,8371120,8394361,5339093,3826894,ALU
1032078,2819913,5534777,8355543,8403082,8379451,5055146,3329493,ALU
846288,2865123,5568949,8395065,8389944,8394831,4949846,3534535,ALU
715813,2664832,5407995,8382797,8404996,8343243,4901375,3546382,ALU
1446846,3439434,7313154,8395842,8392084,8379226,5408716,3764039,ALU
1560450,3591912,7594377,8388436,8384161,8387028,5401276,3789276,ALU
1282563,3187882,6916356,8396072,8396072,8396072,5289918,3833518,ALU
1598836,3650834,7743081,8379016,8392008,8376771,5444971,3772197,ALU
1587995,3630709,7675283,8391840,8395586,8391331,5449897,3749160,ALU
1526831,2903307,6230744,8386920,8391130,8391130,6949644,3849545,ALU
1536710,2919146,6244936,8389249,8389249,8389249,6899857,3823611,ALU
1277546,3165676,6921513,8395116,8395116,8395116,5314301,3835154,ALU
1577886,3615522,7638884,8395613,8395613,8395613,5445833,3749509,ALU
857579,2814604,5534622,8388670,8395702,8388045,4996303,3507722,ALU
1490012,2911241,6259100,8383011,8392580,8399209,7015661,3957778,ALU
918916,2863903,5581090,8380893,8402245,8391669,4983129,3454202,ALU
1237603,3138184,6885428,8395708,8395708,8395708,5186762,3829932,ALU
1529910,3555592,7533570,8396822,8376948,8396822,5371080,3793285,ALU
1562188,3593680,7599764,8395446,8395446,8395446,5440141,3766581,ALU
1297062,3219729,6959630,8394846,8394846,8394846,5241894,3814516,ALU
1771728,3751818,7757038,8381350,8386580,8394349,4978514,3564429,ALU
1302286,3228870,6976966,8394300,8391890,8394300,5236352,3811656,ALU
1265885,3184199,6812245,8395149,8395149,8395149,5298416,3837429,ALU
1411208,3415644,7273763,8391153,8380378,8390523,5347940,3810531,ALU
854489,2842497,5590550,8391528,8402335,8391194,5011548,3525435,ALU
1264544,3188307,6895888,8396700,8396700,8396700,5274711,3835103,ALU
1261565,3178487,6793502,8394757,8394757,8394757,5305539,3838546,ALU
703903,2659155,5403522,8383871,8405064,8341948,4895926,3554761,ALU
1331918,3272528,6956306,8393137,8372267,8394454,5345215,3826965,ALU
1515075,2978464,6293194,8392717,8382858,8392717,6914820,3892218,ALU
1324653,3264491,6975631,8394135,8372215,8394135,5312277,3827424,ALU
858350,2838479,5568276,8390526,8394898,8390148,5000882,3521333,ALU
1486616,2931493,6202278,8393951,8382628,8393551,6883652,3887418,ALU
1578144,3031272,6445986,8387766,8387766,8387766,7049054,3929514,ALU
1772145,3752869,7735500,8385233,8381651,8394200,4978714,3564621,ALU
1523037,2985323,6285083,8390052,8367946,8390052,7103544,3993392,ALU
1695986,3460350,6582320,8389398,8367062,8389398,5237461,3837066,ALU
1447950,3469308,7364948,8395648,8378399,8395648,5357803,3802837,ALU
826476,2901521,5606061,8401784,8396533,8401784,4910097,3556017,ALU
1229806,3170923,6865281,8396991,8396991,8396991,5268727,3839133,ALU
1488574,2913707,6247066,8385242,8390426,8399090,6992546,3948596,ALU
1383841,3348296,7164813,8384556,8395644,8373958,5382991,3797078,ALU
1540705,2967055,6313069,8388380,8388380,8388380,6945101,3856940,ALU
1516431,2929710,6265531,8382482,8395791,8381312,6956621,3849839,ALU
1291603,3215673,6965007,8388610,8395000,8395000,5328310,3835743,ALU
1592621,3019577,6431751,8389067,8379160,8389067,7174778,4007423,ALU
1771296,3750732,7779299,8377337,8391674,8394502,4978306,3564230,ALU
1310551,3219678,7024889,8372530,8395316,8395316,5354506,3834757,ALU
873056,2805996,5567455,8384992,8400939,8384438,5063106,3505237,ALU
1341120,3254212,7081245,8373493,8395301,8393888,5360745,3824780,ALU
1332200,3264908,6982301,8388022,8377789,8394648,5347836,3827688,ALU
1516536,2929551,6265232,8382523,8395752,8381360,6956396,3849658,ALU
855482,2820975,5537031,8389605,8394765,8389022,4987521,3511000,ALU
1310343,3243967,6956066,8384385,8384154,8382876,5358399,3833505,ALU
1287122,3202304,6922031,8396230,8396230,8396230,5271758,3829489,ALU
1517931,2927422,6261258,8383074,8395229,8382006,6953389,3847245,ALU
783316,2721123,5478163,8383530,8404113,8360448,4981758,3529695,ALU
1527249,2991995,6304546,8389625,8371170,8389625,7081291,3976339,ALU
